bed_chr	bed_start	bed_end	id	len	size	gap_count	shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	table_browser	shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding
chr21	5956696	5956746	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr21/chr21_50_acc_5956696_5956746.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr21:5956696-5956746	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr23	1555177	1555227	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr23/chr23_50_acc_1555177_1555227.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr23:1555177-1555227	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr23	3396823	3396873	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr23/chr23_50_acc_3396823_3396873.maf	50	50	0	3	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr23:3396823-3396873	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr23	3703413	3703463	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr23/chr23_50_acc_3703413_3703463.maf	50	50	0	3	0.06	0.18	0.0848528185663277	0.06	0.18	0.0848528185663277	chr23:3703413-3703463	0.06	0.216301124951231	0.132214634146341	0.253509144090739	TRUE
chr27	7310809	7310859	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr27/chr27_50_acc_7310809_7310859.maf	50	50	0	3	0	0.08	0.0565685421986477	0	0.08	0.0565685421986477	chr27:7310809-7310859	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr3	2737522	2737572	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_2737522_2737572.maf	50	50	0	3	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr3:2737522-2737572	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr3	8596261	8596311	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_8596261_8596311.maf	50	50	0	3	0.02	0.16	0.0989949514818116	0.02	0.16	0.0989949514818116	chr3:8596261-8596311	0.06	0.253757316670805	0.132214634146341	0.286135431651549	TRUE
chr3	15202779	15202829	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_15202779_15202829.maf	50	50	0	3	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr3:15202779-15202829	0.06	0.0290201175160363	0.132214634146341	0.135362020903559	TRUE
chr3	16041786	16041836	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_16041786_16041836.maf	50	50	0	3	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr3:16041786-16041836	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr3	17228514	17228564	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_17228514_17228564.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr3:17228514-17228564	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr3	25944074	25944124	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_25944074_25944124.maf	50	50	0	3	0	0.1	0.0707106803824877	0	0.1	0.0707106803824877	chr3:25944074-25944124	0.06	0.178844919278136	0.132214634146341	0.222410014689208	TRUE
chr3	26852887	26852937	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_26852887_26852937.maf	50	50	0	3	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr3:26852887-26852937	0.06	0.0664763162123709	0.132214634146341	0.147985844254165	TRUE
chr3	26875263	26875313	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_26875263_26875313.maf	50	50	0	3	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr3:26875263-26875313	0.06	0.103932521885466	0.132214634146341	0.168174547978949	TRUE
chr3	27667401	27667451	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_27667401_27667451.maf	50	50	0	3	0.06	0.12	0.0424264066489858	0.06	0.12	0.0424264066489858	chr3:27667401-27667451	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr3	30906030	30906080	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_30906030_30906080.maf	50	50	0	3	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr3:30906030-30906080	0.06	0.103932521885466	0.132214634146341	0.168174547978949	TRUE
chr3	37743706	37743756	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_37743706_37743756.maf	50	50	0	3	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr3:37743706-37743756	0.06	0.178844905324614	0.132214634146341	0.222410003468866	TRUE
chr3	55797795	55797845	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_55797795_55797845.maf	50	50	0	3	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr3:55797795-55797845	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr3	56340419	56340469	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_56340419_56340469.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr3:56340419-56340469	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr3	64839804	64839854	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_64839804_64839854.maf	50	50	0	3	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr3:64839804-64839854	0.06	0.0664763162123709	0.132214634146341	0.147985844254165	TRUE
chr3	69028955	69029005	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_69028955_69029005.maf	50	50	0	3	0.06	0.1	0.0282842737335019	0.06	0.1	0.0282842737335019	chr3:69028955-69029005	0.06	0.0664763231891318	0.132214634146341	0.147985847388177	TRUE
chr3	69029005	69029055	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_69029005_69029055.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr3:69029005-69029055	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr3	80861537	80861587	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_80861537_80861587.maf	50	50	0	3	0.1	0.18	0.0565685474670039	0.1	0.18	0.0565685474670039	chr3:80861537-80861587	0.06	0.141388727558562	0.132214634146341	0.193575519534574	TRUE
chr3	87609605	87609655	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_87609605_87609655.maf	50	50	0	3	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr3:87609605-87609655	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr3	97877976	97878026	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_97877976_97878026.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr3:97877976-97878026	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr4	14230405	14230455	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_14230405_14230455.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr4:14230405-14230455	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr4	15817706	15817756	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_15817706_15817756.maf	50	50	0	3	0.02	0.12	0.0707106751141316	0.02	0.12	0.0707106751141316	chr4:15817706-15817756	0.06	0.178844905324614	0.132214634146341	0.222410003468866	TRUE
chr4	20064740	20064790	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_20064740_20064790.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr4:20064740-20064790	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr4	34675972	34676022	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_34675972_34676022.maf	50	50	0	3	0	0.1	0.0707106803824877	0	0.1	0.0707106803824877	chr4:34675972-34676022	0.06	0.178844919278136	0.132214634146341	0.222410014689208	TRUE
chr4	37711091	37711141	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_37711091_37711141.maf	50	50	0	3	0.04	0.1	0.0424264092831639	0.04	0.1	0.0424264092831639	chr4:37711091-37711141	0.06	0.103932521885466	0.132214634146341	0.168174547978949	TRUE
chr4	38817086	38817136	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_38817086_38817136.maf	50	50	0	3	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr4:38817086-38817136	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr4	43763034	43763084	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_43763034_43763084.maf	50	50	0	3	0.06	0.16	0.0707106751141316	0.06	0.16	0.0707106751141316	chr4:43763034-43763084	0.06	0.178844905324614	0.132214634146341	0.222410003468866	TRUE
chr5	14629777	14629827	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_14629777_14629827.maf	50	50	0	3	0	0.06	0.0424264066489858	0	0.06	0.0424264066489858	chr5:14629777-14629827	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr5	28495777	28495827	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_28495777_28495827.maf	50	50	0	3	0.02	0.1	0.0565685421986477	0.02	0.1	0.0565685421986477	chr5:28495777-28495827	0.06	0.14138871360504	0.132214634146341	0.193575509342838	TRUE
chr6	5939064	5939114	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr6/chr6_50_acc_5939064_5939114.maf	50	50	0	3	0.02	0.06	0.0282842710993239	0.02	0.06	0.0282842710993239	chr6:5939064-5939114	0.06	0.0664763162123709	0.132214634146341	0.147985844254165	TRUE
chr6	20066573	20066623	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr6/chr6_50_acc_20066573_20066623.maf	50	50	0	3	0.02	0.16	0.0989949514818116	0.02	0.16	0.0989949514818116	chr6:20066573-20066623	0.06	0.253757316670805	0.132214634146341	0.286135431651549	TRUE
chr7	21110851	21110901	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_21110851_21110901.maf	50	50	0	3	0.02	0.14	0.0848528185663277	0.02	0.14	0.0848528185663277	chr7:21110851-21110901	0.06	0.216301124951231	0.132214634146341	0.253509144090739	TRUE
chr7	27156589	27156639	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_27156589_27156639.maf	50	50	0	3	0.02	0.08	0.0424264066489858	0.02	0.08	0.0424264066489858	chr7:27156589-27156639	0.06	0.103932514908706	0.132214634146341	0.168174543667284	TRUE
chr8	23966675	23966725	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_23966675_23966725.maf	50	50	0	3	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr8:23966675-23966725	0.06	0.0664763162123709	0.132214634146341	0.147985844254165	TRUE
chr8	27402009	27402059	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_27402009_27402059.maf	50	50	0	3	0.06	0.1	0.0282842737335019	0.06	0.1	0.0282842737335019	chr8:27402009-27402059	0.06	0.0664763231891318	0.132214634146341	0.147985847388177	TRUE
chr9	559064	559114	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr9/chr9_50_acc_559064_559114.maf	50	50	0	3	0.04	0.14	0.0707106803824877	0.04	0.14	0.0707106803824877	chr9:559064-559114	0.06	0.178844919278136	0.132214634146341	0.222410014689208	TRUE
chr1	49084519	49084569	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_49084519_49084569.maf	50	67	17	4	0.0149253731343284	0.104477611940299	0.0633229962566011	0.0149253731343284	0.104477611940299	0.0633229962566011	chr1:49084519-49084569	0.0597014925373134	0.159278244672787	0.131503458318165	0.206549555254137	TRUE
chr1	154402181	154402231	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_154402181_154402231.maf	50	51	1	3	0.0392156862745098	0.0980392156862745	0.0415945174071966	0.0392156862745098	0.0980392156862745	0.0415945174071966	chr1:154402181-154402231	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr1	189444867	189444917	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_189444867_189444917.maf	50	51	1	3	0.0980392156862745	0.117647058823529	0.0138648382576729	0.0980392156862745	0.117647058823529	0.0138648382576729	chr1:189444867-189444917	0.0588235294117647	0.0282856808794884	0.129411764705882	0.132466918840543	TRUE
chr1	195327942	195327967	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_195327942_195327967.maf	25	34	9	2	0	0.0882352941176471	0.062391777427884	0	0.0882352941176471	0.062391777427884	chr1:195327942-195327967	0.0588235294117647	0.156811862042264	0.129411764705882	0.203315923924942	TRUE
chr12	7453507	7453532	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr12/chr12_25_acc_7453507_7453532.maf	25	34	9	2	0.0294117647058824	0.0588235294117647	0.0207972587035983	0.0294117647058824	0.0588235294117647	0.0207972587035983	chr12:7453507-7453532	0.0588235294117647	0.0466465653977622	0.129411764705882	0.1375620111357	TRUE
chr13	2270698	2270748	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_2270698_2270748.maf	50	51	1	3	0.0392156862745098	0.117647058823529	0.0554593530306914	0.0392156862745098	0.117647058823529	0.0554593530306914	chr13:2270698-2270748	0.0588235294117647	0.138450967058849	0.129411764705882	0.189515369096601	TRUE
chr2	6375664	6375714	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_6375664_6375714.maf	50	51	1	3	0.0196078431372549	0.0784313725490196	0.0415945200413747	0.0196078431372549	0.0784313725490196	0.0415945200413747	chr2:6375664-6375714	0.0588235294117647	0.101729218952584	0.129411764705882	0.164609352203917	TRUE
chr2	16929500	16929525	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_16929500_16929525.maf	25	34	9	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr2:16929500-16929525	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr2	23582195	23582245	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_23582195_23582245.maf	50	51	1	3	0.0392156862745098	0.137254901960784	0.0693242018250766	0.0392156862745098	0.137254901960784	0.0693242018250766	chr2:23582195-23582245	0.0588235294117647	0.175172757025679	0.129411764705882	0.21779095400927	TRUE
chr2	24926895	24926945	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_24926895_24926945.maf	50	51	1	3	0.0196078431372549	0.0980392156862745	0.0554593582990476	0.0196078431372549	0.0980392156862745	0.0554593582990476	chr2:24926895-24926945	0.0588235294117647	0.13845098101237	0.129411764705882	0.189515379290385	TRUE
chr2	32184612	32184637	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_32184612_32184637.maf	25	34	9	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr2:32184612-32184637	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr2	79703431	79703456	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_79703431_79703456.maf	25	34	8	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr2:79703431-79703456	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr2	118015593	118015643	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_118015593_118015643.maf	50	51	1	3	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr2:118015593-118015643	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr2	128539920	128539945	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_128539920_128539945.maf	25	34	9	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr2:128539920-128539945	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr20	9467628	9467653	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr20/chr20_25_acc_9467628_9467653.maf	25	34	9	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr20:9467628-9467653	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr25	1542445	1542495	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr25/chr25_50_acc_1542445_1542495.maf	50	51	1	3	0.0196078431372549	0.137254901960784	0.0831890400827494	0.0196078431372549	0.137254901960784	0.0831890400827494	chr25:1542445-1542495	0.0588235294117647	0.211894519085466	0.129411764705882	0.24828751894276	TRUE
chr3	21421259	21421309	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_21421259_21421309.maf	50	51	1	3	0	0.0784313725490196	0.0554593582990476	0	0.0784313725490196	0.0554593582990476	chr3:21421259-21421309	0.0588235294117647	0.13845098101237	0.129411764705882	0.189515379290385	TRUE
chr3	49593098	49593123	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_49593098_49593123.maf	25	34	9	2	0.0588235294117647	0.117647058823529	0.0415945174071966	0.0588235294117647	0.117647058823529	0.0415945174071966	chr3:49593098-49593123	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr3	54261411	54261436	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_54261411_54261436.maf	25	34	9	2	0.0294117647058824	0.147058823529412	0.0831890400827494	0.0294117647058824	0.147058823529412	0.0831890400827494	chr3:54261411-54261436	0.0588235294117647	0.211894519085466	0.129411764705882	0.24828751894276	TRUE
chr3	74054128	74054153	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_74054128_74054153.maf	25	34	9	2	0	0.0882352941176471	0.062391777427884	0	0.0882352941176471	0.062391777427884	chr3:74054128-74054153	0.0588235294117647	0.156811862042264	0.129411764705882	0.203315923924942	TRUE
chr4	290604	290654	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_290604_290654.maf	50	68	18	4	0	0.132352941176471	0.0935876687760041	0	0.132352941176471	0.0935876687760041	chr4:290604-290654	0.0588235294117647	0.239435840630306	0.129411764705882	0.272170767391783	TRUE
chr4	1407168	1407193	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_1407168_1407193.maf	25	34	9	2	0.117647058823529	0.147058823529412	0.0207972626548654	0.117647058823529	0.147058823529412	0.0207972626548654	chr4:1407168-1407193	0.0588235294117647	0.0466465758629034	0.129411764705882	0.137562014684375	TRUE
chr4	3215738	3215763	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_3215738_3215763.maf	25	34	9	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr4:3215738-3215763	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr5	14527527	14527552	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr5/chr5_25_acc_14527527_14527552.maf	25	34	9	2	0	0.0588235294117647	0.0415945174071966	0	0.0588235294117647	0.0415945174071966	chr5:14527527-14527552	0.0588235294117647	0.101729211975823	0.129411764705882	0.164609347892252	TRUE
chr5	15310291	15310341	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_15310291_15310341.maf	50	68	18	4	0.0147058823529412	0.117647058823529	0.0727904061211386	0.0147058823529412	0.117647058823529	0.0727904061211386	chr5:15310291-15310341	0.0588235294117647	0.184353183587104	0.129411764705882	0.225240984598698	TRUE
chr5	36380001	36380051	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_36380001_36380051.maf	50	51	1	3	0.0392156862745098	0.137254901960784	0.0693242018250766	0.0392156862745098	0.137254901960784	0.0693242018250766	chr5:36380001-36380051	0.0588235294117647	0.175172757025679	0.129411764705882	0.21779095400927	TRUE
chr5	55297364	55297414	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_55297364_55297414.maf	50	51	1	3	0.0588235294117647	0.0980392156862745	0.0277296791495238	0.0588235294117647	0.0980392156862745	0.0277296791495238	chr5:55297364-55297414	0.0588235294117647	0.065007449916036	0.129411764705882	0.144821867785485	TRUE
chr7	4857964	4858014	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_4857964_4858014.maf	50	51	1	3	0.0196078431372549	0.117647058823529	0.0693241965567204	0.0196078431372549	0.117647058823529	0.0693241965567204	chr7:4857964-4858014	0.0588235294117647	0.175172743072157	0.129411764705882	0.217790942786229	TRUE
chr8	17810937	17810987	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr8/chr8_50_acc_17810937_17810987.maf	50	51	1	3	0.0196078431372549	0.0784313725490196	0.0415945200413747	0.0196078431372549	0.0784313725490196	0.0415945200413747	chr8:17810937-17810987	0.0588235294117647	0.101729218952584	0.129411764705882	0.164609352203917	TRUE
chr5	44318931	44318981	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_44318931_44318981.maf	50	69	19	4	0	0.072463768115942	0.0512396210222752	0	0.072463768115942	0.0512396210222752	chr5:44318931-44318981	0.0579710144927536	0.127274782245919	0.127380699893955	0.180068633862814	TRUE
chr1	50937961	50938011	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_50937961_50938011.maf	50	52	2	3	0.0384615384615385	0.0769230769230769	0.0271964161396133	0.0384615384615385	0.0769230769230769	0.0271964161396133	chr1:50937961-50938011	0.0576923076923077	0.063595074452198	0.12671669793621	0.141779600191414	TRUE
